Cluster,Population,MeanRMSD,currentEnergy min,currentEnergy 5-percentile,currentEnergy 25-percentile,currentEnergy mean,currentEnergy 75-percentile,currentEnergy 95-percentile,currentEnergy max,currentEnergy standard deviation,sasaLig min,sasaLig 5-percentile,sasaLig 25-percentile,sasaLig mean,sasaLig 75-percentile,sasaLig 95-percentile,sasaLig max,sasaLig standard deviation,Selected labels
740,0.0005027652086475615,0.0,-20.7876,-20.7876,-20.7876,-20.7876,-20.7876,-20.7876,-20.7876,0.0,0.9405,0.9405,0.9405,0.9405,0.9405,0.9405,0.9405,0.0,-
147,0.0015082956259426848,0.8204743002733105,-22.7067,-22.68476,-22.597,-22.444333333333333,-22.31315,-22.17383,-22.139,0.2337454788629917,0.963558,0.9647736,0.9696359999999999,0.9720893333333334,0.976355,0.9768678,0.976996,0.00605522459442163,-
141,0.0015082956259426848,0.46323460764497987,-22.4051,-22.29127,-21.83595,-21.307333333333332,-20.75845,-20.35177,-20.2501,0.880241808949236,0.990404,0.9910372999999999,0.9935704999999999,0.9956613333333334,0.99829,0.9995324,0.999843,0.003927804673803907,-
144,0.0015082956259426848,0.7205410086658074,-21.8394,-21.75986,-21.4417,-20.995033333333335,-20.572850000000003,-20.19593,-20.1017,0.7102575229372012,0.984602,0.9851076,0.9871300000000001,0.9902493333333334,0.9930730000000001,0.995805,0.996488,0.0048704212913828916,-
620,0.0005027652086475615,0.0,-19.9364,-19.9364,-19.9364,-19.9364,-19.9364,-19.9364,-19.9364,0.0,0.968264,0.968264,0.968264,0.968264,0.968264,0.968264,0.968264,0.0,-
700,0.0005027652086475615,0.0,-25.4951,-25.4951,-25.4951,-25.4951,-25.4951,-25.4951,-25.4951,0.0,0.97805,0.97805,0.97805,0.97805,0.97805,0.97805,0.97805,0.0,-
414,0.0005027652086475615,0.0,-20.471,-20.471,-20.471,-20.471,-20.471,-20.471,-20.471,0.0,0.967478,0.967478,0.967478,0.967478,0.967478,0.967478,0.967478,0.0,-
397,0.0005027652086475615,0.0,-21.5498,-21.5498,-21.5498,-21.5498,-21.5498,-21.5498,-21.5498,0.0,0.981843,0.981843,0.981843,0.981843,0.981843,0.981843,0.981843,0.0,-
89,0.002011060834590246,0.6681604442317922,-22.3689,-22.34613,-22.255049999999997,-21.494749999999996,-21.0958,-20.13748,-19.8979,0.9792673013534147,0.957765,0.9590421,0.9641505,0.970834,0.9783855,0.9814107,0.982167,0.009481038392496905,-
159,0.001005530417295123,0.4761749153409921,-22.8968,-22.77085,-22.267049999999998,-21.6373,-21.007550000000002,-20.50375,-20.3778,1.2594999999999992,0.98052,0.9806088,0.980964,0.981408,0.981852,0.9822072,0.982296,0.0008879999999999999,-
352,0.001005530417295123,0.7064466009543818,-20.9681,-20.928765,-20.771425,-20.57475,-20.378075,-20.220735,-20.1814,0.39334999999999987,0.959748,0.9602395,0.9622055,0.964663,0.9671205,0.9690865000000001,0.969578,0.004915000000000003,-
166,0.001005530417295123,0.41635970025928387,-21.2917,-21.231965,-20.993025,-20.69435,-20.395675,-20.156735,-20.097,0.5973499999999987,0.939265,0.9400657,0.9432685000000001,0.947272,0.9512754999999999,0.9544783,0.955279,0.008006999999999986,-
209,0.001005530417295123,0.3839025918120369,-23.6722,-23.606125,-23.341825,-23.01145,-22.681075,-22.416775,-22.3507,0.6607500000000002,0.997753,0.99834935,1.00073475,1.0037165,1.00669825,1.00908365,1.00968,0.005963499999999955,-
337,0.0005027652086475615,0.0,-23.0841,-23.0841,-23.0841,-23.0841,-23.0841,-23.0841,-23.0841,0.0,0.986407,0.986407,0.986407,0.986407,0.986407,0.986407,0.986407,0.0,-
649,0.0005027652086475615,0.0,-19.9858,-19.9858,-19.9858,-19.9858,-19.9858,-19.9858,-19.9858,0.0,0.978223,0.978223,0.978223,0.978223,0.978223,0.978223,0.978223,0.0,-
135,0.0015082956259426848,0.6338624669124634,-20.9264,-20.89534,-20.7711,-20.5771,-20.40245,-20.23177,-20.1891,0.30224282732046254,0.937747,0.9392885,0.9454545,0.9482776666666667,0.953543,0.9538478,0.953924,0.007452801099064839,-
570,0.0005027652086475615,0.0,-22.1466,-22.1466,-22.1466,-22.1466,-22.1466,-22.1466,-22.1466,0.0,1.01002,1.01002,1.01002,1.01002,1.01002,1.01002,1.01002,0.0,-
370,0.0005027652086475615,0.0,-20.6813,-20.6813,-20.6813,-20.6813,-20.6813,-20.6813,-20.6813,0.0,0.978349,0.978349,0.978349,0.978349,0.978349,0.978349,0.978349,0.0,-
575,0.0005027652086475615,0.0,-23.3272,-23.3272,-23.3272,-23.3272,-23.3272,-23.3272,-23.3272,0.0,1.00559,1.00559,1.00559,1.00559,1.00559,1.00559,1.00559,0.0,-
588,0.0005027652086475615,0.0,-26.3547,-26.3547,-26.3547,-26.3547,-26.3547,-26.3547,-26.3547,0.0,0.991658,0.991658,0.991658,0.991658,0.991658,0.991658,0.991658,0.0,-
99,0.002513826043237808,0.7362719766342221,-24.3864,-24.2546,-23.7274,-23.35954,-23.157,-22.4522,-22.276,0.6952188823672724,0.984865,0.987974,1.00041,0.999411,1.00214,1.007412,1.00873,0.007862853426078838,-
259,0.001005530417295123,0.17512452712284418,-22.7227,-22.65458,-22.3821,-22.0415,-21.700899999999997,-21.42842,-21.3603,0.6812000000000005,0.93896,0.93957565,0.94203825,0.9451165,0.9481947500000001,0.9506573500000001,0.951273,0.006156500000000009,-
747,0.0005027652086475615,0.0,-20.3244,-20.3244,-20.3244,-20.3244,-20.3244,-20.3244,-20.3244,0.0,0.963641,0.963641,0.963641,0.963641,0.963641,0.963641,0.963641,0.0,-
93,0.002011060834590246,0.5306915417886283,-22.3722,-22.35288,-22.2756,-21.777175,-21.581525,-20.777585,-20.5766,0.7127784170939806,0.90486,0.905184,0.9064800000000001,0.914379,0.9169605,0.9310185,0.934533,0.011849917025025926,-
372,0.0005027652086475615,0.0,-20.2591,-20.2591,-20.2591,-20.2591,-20.2591,-20.2591,-20.2591,0.0,0.908452,0.908452,0.908452,0.908452,0.908452,0.908452,0.908452,0.0,-
425,0.0005027652086475615,0.0,-26.8866,-26.8866,-26.8866,-26.8866,-26.8866,-26.8866,-26.8866,0.0,0.989042,0.989042,0.989042,0.989042,0.989042,0.989042,0.989042,0.0,-
413,0.0005027652086475615,0.0,-24.3561,-24.3561,-24.3561,-24.3561,-24.3561,-24.3561,-24.3561,0.0,0.968195,0.968195,0.968195,0.968195,0.968195,0.968195,0.968195,0.0,-
513,0.0005027652086475615,0.0,-22.5286,-22.5286,-22.5286,-22.5286,-22.5286,-22.5286,-22.5286,0.0,0.960759,0.960759,0.960759,0.960759,0.960759,0.960759,0.960759,0.0,-
121,0.0015082956259426848,0.6053056648911769,-21.2499,-21.13671,-20.68395,-20.4243,-20.011499999999998,-19.9263,-19.905,0.5902280745610123,0.953788,0.9550050999999999,0.9598735,0.9634463333333333,0.9682755000000001,0.9701287,0.970592,0.007086547082716365,-
435,0.0005027652086475615,0.0,-20.7476,-20.7476,-20.7476,-20.7476,-20.7476,-20.7476,-20.7476,0.0,0.920496,0.920496,0.920496,0.920496,0.920496,0.920496,0.920496,0.0,-
388,0.0005027652086475615,0.0,-20.841,-20.841,-20.841,-20.841,-20.841,-20.841,-20.841,0.0,0.944256,0.944256,0.944256,0.944256,0.944256,0.944256,0.944256,0.0,-
420,0.0005027652086475615,0.0,-20.632,-20.632,-20.632,-20.632,-20.632,-20.632,-20.632,0.0,0.980194,0.980194,0.980194,0.980194,0.980194,0.980194,0.980194,0.0,-
544,0.0005027652086475615,0.0,-20.2553,-20.2553,-20.2553,-20.2553,-20.2553,-20.2553,-20.2553,0.0,0.970553,0.970553,0.970553,0.970553,0.970553,0.970553,0.970553,0.0,-
683,0.0005027652086475615,0.0,-21.4786,-21.4786,-21.4786,-21.4786,-21.4786,-21.4786,-21.4786,0.0,0.944552,0.944552,0.944552,0.944552,0.944552,0.944552,0.944552,0.0,-
690,0.0005027652086475615,0.0,-23.3054,-23.3054,-23.3054,-23.3054,-23.3054,-23.3054,-23.3054,0.0,0.958694,0.958694,0.958694,0.958694,0.958694,0.958694,0.958694,0.0,-
587,0.0005027652086475615,0.0,-21.2537,-21.2537,-21.2537,-21.2537,-21.2537,-21.2537,-21.2537,0.0,0.955583,0.955583,0.955583,0.955583,0.955583,0.955583,0.955583,0.0,-
545,0.0005027652086475615,0.0,-22.3443,-22.3443,-22.3443,-22.3443,-22.3443,-22.3443,-22.3443,0.0,0.962495,0.962495,0.962495,0.962495,0.962495,0.962495,0.962495,0.0,-
218,0.001005530417295123,0.35304029515056723,-21.1011,-21.086959999999998,-21.0304,-20.959699999999998,-20.889,-20.832440000000002,-20.8183,0.14139999999999908,0.905279,0.9057731499999999,0.90774975,0.9102205,0.91269125,0.9146678500000001,0.915162,0.004941500000000043,-
596,0.0005027652086475615,0.0,-21.8635,-21.8635,-21.8635,-21.8635,-21.8635,-21.8635,-21.8635,0.0,0.937573,0.937573,0.937573,0.937573,0.937573,0.937573,0.937573,0.0,-
180,0.001005530417295123,0.18740504262159036,-21.2246,-21.195439999999998,-21.0788,-20.933,-20.7872,-20.670560000000002,-20.6414,0.29159999999999897,0.938409,0.9386124,0.9394260000000001,0.940443,0.94146,0.9422736,0.942477,0.0020339999999999803,-
173,0.001005530417295123,0.1930301789876394,-20.4386,-20.42334,-20.3623,-20.286,-20.2097,-20.148660000000003,-20.1334,0.15259999999999962,0.963811,0.96437545,0.96663325,0.9694555,0.9722777499999999,0.9745355499999999,0.9751,0.005644499999999997,-
112,0.0015082956259426848,0.42866085366802104,-20.4562,-20.43272,-20.3388,-20.284566666666667,-20.19875,-20.18063,-20.1761,0.12276406459365606,0.911873,0.9121994,0.913505,0.9171403333333333,0.919774,0.9234836,0.924411,0.0053110180652007465,-
353,0.0005027652086475615,0.0,-21.0704,-21.0704,-21.0704,-21.0704,-21.0704,-21.0704,-21.0704,0.0,0.942091,0.942091,0.942091,0.942091,0.942091,0.942091,0.942091,0.0,-
531,0.0005027652086475615,0.0,-20.0023,-20.0023,-20.0023,-20.0023,-20.0023,-20.0023,-20.0023,0.0,0.947736,0.947736,0.947736,0.947736,0.947736,0.947736,0.947736,0.0,-
69,0.002513826043237808,0.6500329568040566,-27.1847,-27.11926,-26.8575,-24.69956,-22.5862,-20.677960000000002,-20.2009,2.807617597608335,0.987897,0.9881364,0.989094,0.9930682,0.994754,1.0007827999999999,1.00229,0.0051676772499837445,-
152,0.0015082956259426848,0.49895235016205447,-22.7847,-22.743290000000002,-22.57765,-22.427166666666665,-22.2484,-22.15064,-22.1262,0.27179085505014505,0.972604,0.9727102000000001,0.9731350000000001,0.9740123333333334,0.9747165,0.9755569000000001,0.975767,0.0013143064922443261,-
673,0.0005027652086475615,0.0,-21.3564,-21.3564,-21.3564,-21.3564,-21.3564,-21.3564,-21.3564,0.0,0.990594,0.990594,0.990594,0.990594,0.990594,0.990594,0.990594,0.0,-
518,0.0005027652086475615,0.0,-21.4167,-21.4167,-21.4167,-21.4167,-21.4167,-21.4167,-21.4167,0.0,0.978631,0.978631,0.978631,0.978631,0.978631,0.978631,0.978631,0.0,-
201,0.001005530417295123,0.5570018850955543,-21.0485,-20.99602,-20.7861,-20.523699999999998,-20.2613,-20.051379999999998,-19.9989,0.5248000000000008,0.969651,0.9700522,0.971657,0.973663,0.975669,0.9772738,0.977675,0.00401199999999996,-
27,0.003519356460532931,0.7680985135140979,-24.1341,-23.84496,-22.48,-21.722214285714283,-20.549300000000002,-20.18864,-20.1722,1.377443461560553,0.96999,0.9708738,0.9743475,0.9813980000000001,0.985682,0.9998515,1.00258,0.011075638414363029,-
149,0.0005027652086475615,0.0,-25.9779,-25.9779,-25.9779,-25.9779,-25.9779,-25.9779,-25.9779,0.0,0.992439,0.992439,0.992439,0.992439,0.992439,0.992439,0.992439,0.0,-
258,0.001005530417295123,0.5494552757049471,-22.889,-22.784119999999998,-22.3646,-21.8402,-21.3158,-20.89628,-20.7914,1.0488,0.993243,0.99329025,0.99347925,0.9937155,0.9939517499999999,0.9941407499999999,0.994188,0.0004724999999999868,-
737,0.0005027652086475615,0.0,-20.0815,-20.0815,-20.0815,-20.0815,-20.0815,-20.0815,-20.0815,0.0,0.972962,0.972962,0.972962,0.972962,0.972962,0.972962,0.972962,0.0,-
703,0.0005027652086475615,0.0,-24.3914,-24.3914,-24.3914,-24.3914,-24.3914,-24.3914,-24.3914,0.0,1.00033,1.00033,1.00033,1.00033,1.00033,1.00033,1.00033,0.0,-
256,0.001005530417295123,0.4524101015671512,-24.0119,-24.00499,-23.97735,-23.9428,-23.90825,-23.88061,-23.8737,0.0691000000000006,0.975476,0.9755462500000001,0.97582725,0.9761785000000001,0.97652975,0.97681075,0.976881,0.0007024999999999948,-
498,0.0005027652086475615,0.0,-22.9869,-22.9869,-22.9869,-22.9869,-22.9869,-22.9869,-22.9869,0.0,0.968955,0.968955,0.968955,0.968955,0.968955,0.968955,0.968955,0.0,-
260,0.001005530417295123,0.3227748441251277,-26.5517,-26.490955,-26.247975,-25.94425,-25.640525,-25.397545,-25.3368,0.60745,0.988431,0.9885495,0.9890234999999999,0.989616,0.9902085,0.9906825,0.990801,0.0011850000000000471,-
633,0.0005027652086475615,0.0,-23.9617,-23.9617,-23.9617,-23.9617,-23.9617,-23.9617,-23.9617,0.0,0.960418,0.960418,0.960418,0.960418,0.960418,0.960418,0.960418,0.0,-
494,0.0005027652086475615,0.0,-23.8877,-23.8877,-23.8877,-23.8877,-23.8877,-23.8877,-23.8877,0.0,0.971443,0.971443,0.971443,0.971443,0.971443,0.971443,0.971443,0.0,-
100,0.002011060834590246,0.750326846197904,-24.8372,-24.830795,-24.805175,-24.19605,-24.158525,-22.761065000000002,-22.4117,1.0307610307437898,0.987195,0.9880755,0.9915975,0.9968895,1.0009085,1.0074857000000002,1.00913,0.008063413250603021,-
681,0.0005027652086475615,0.0,-21.6994,-21.6994,-21.6994,-21.6994,-21.6994,-21.6994,-21.6994,0.0,0.982914,0.982914,0.982914,0.982914,0.982914,0.982914,0.982914,0.0,-
674,0.0005027652086475615,0.0,-24.8284,-24.8284,-24.8284,-24.8284,-24.8284,-24.8284,-24.8284,0.0,0.992519,0.992519,0.992519,0.992519,0.992519,0.992519,0.992519,0.0,-
222,0.001005530417295123,0.3554175713157691,-24.324,-24.257745,-23.992725,-23.661450000000002,-23.330175,-23.065155,-22.9989,0.6625500000000013,0.940196,0.9402371500000001,0.94040175,0.9406075,0.94081325,0.94097785,0.941019,0.0004115000000000091,-
257,0.001005530417295123,0.2371097846989869,-21.1431,-21.113995,-20.997575,-20.85205,-20.706525,-20.590105,-20.561,0.29105000000000025,0.963613,0.9638658,0.964877,0.966141,0.9674050000000001,0.9684162,0.968669,0.0025279999999999747,-
631,0.0005027652086475615,0.0,-21.9955,-21.9955,-21.9955,-21.9955,-21.9955,-21.9955,-21.9955,0.0,0.915808,0.915808,0.915808,0.915808,0.915808,0.915808,0.915808,0.0,-
728,0.0005027652086475615,0.0,-21.5392,-21.5392,-21.5392,-21.5392,-21.5392,-21.5392,-21.5392,0.0,0.941005,0.941005,0.941005,0.941005,0.941005,0.941005,0.941005,0.0,-
702,0.0005027652086475615,0.0,-21.5628,-21.5628,-21.5628,-21.5628,-21.5628,-21.5628,-21.5628,0.0,0.94212,0.94212,0.94212,0.94212,0.94212,0.94212,0.94212,0.0,-
675,0.0005027652086475615,0.0,-20.6433,-20.6433,-20.6433,-20.6433,-20.6433,-20.6433,-20.6433,0.0,0.964624,0.964624,0.964624,0.964624,0.964624,0.964624,0.964624,0.0,-
213,0.001005530417295123,0.4599161336591706,-22.2653,-22.14681,-21.67285,-21.080399999999997,-20.487949999999998,-20.01399,-19.8955,1.1849000000000007,0.919551,0.9199505,0.9215485,0.923546,0.9255435,0.9271415,0.927541,0.003994999999999971,-
578,0.0005027652086475615,0.0,-21.3042,-21.3042,-21.3042,-21.3042,-21.3042,-21.3042,-21.3042,0.0,0.954676,0.954676,0.954676,0.954676,0.954676,0.954676,0.954676,0.0,-
522,0.0005027652086475615,0.0,-21.007,-21.007,-21.007,-21.007,-21.007,-21.007,-21.007,0.0,0.972966,0.972966,0.972966,0.972966,0.972966,0.972966,0.972966,0.0,-
360,0.0005027652086475615,0.0,-20.3245,-20.3245,-20.3245,-20.3245,-20.3245,-20.3245,-20.3245,0.0,0.969883,0.969883,0.969883,0.969883,0.969883,0.969883,0.969883,0.0,-
365,0.0005027652086475615,0.0,-20.752,-20.752,-20.752,-20.752,-20.752,-20.752,-20.752,0.0,0.972154,0.972154,0.972154,0.972154,0.972154,0.972154,0.972154,0.0,-
345,0.0005027652086475615,0.0,-21.2376,-21.2376,-21.2376,-21.2376,-21.2376,-21.2376,-21.2376,0.0,0.964736,0.964736,0.964736,0.964736,0.964736,0.964736,0.964736,0.0,-
170,0.001005530417295123,0.5043040253656512,-22.4765,-22.393165,-22.059825,-21.64315,-21.226475,-20.893135,-20.8098,0.8333500000000011,0.957775,0.95791335,0.95846675,0.9591585,0.95985025,0.96040365,0.960542,0.001383499999999982,-
484,0.0005027652086475615,0.0,-21.4175,-21.4175,-21.4175,-21.4175,-21.4175,-21.4175,-21.4175,0.0,0.956216,0.956216,0.956216,0.956216,0.956216,0.956216,0.956216,0.0,-
341,0.0005027652086475615,0.0,-20.9025,-20.9025,-20.9025,-20.9025,-20.9025,-20.9025,-20.9025,0.0,0.953146,0.953146,0.953146,0.953146,0.953146,0.953146,0.953146,0.0,-
368,0.0005027652086475615,0.0,-21.7703,-21.7703,-21.7703,-21.7703,-21.7703,-21.7703,-21.7703,0.0,0.949877,0.949877,0.949877,0.949877,0.949877,0.949877,0.949877,0.0,-
94,0.002011060834590246,0.6431339822773297,-25.821,-25.546785,-24.449925,-23.437775,-22.308,-21.49344,-21.2898,1.675292094494271,0.992161,0.9926149,0.9944305,0.9972979999999999,0.999098,1.0034756,1.00457,0.004575140708218702,-
733,0.0005027652086475615,0.0,-20.9093,-20.9093,-20.9093,-20.9093,-20.9093,-20.9093,-20.9093,0.0,0.979444,0.979444,0.979444,0.979444,0.979444,0.979444,0.979444,0.0,-
82,0.002011060834590246,0.6355596006284543,-21.5558,-21.493865,-21.246125,-20.8669,-20.591124999999998,-20.095105,-19.9711,0.582664496086728,0.969089,0.96922805,0.96978425,0.972539,0.97319925,0.97878225,0.980178,0.004455275131796019,-
226,0.001005530417295123,0.2788559664055974,-20.208,-20.199215,-20.164074999999997,-20.12015,-20.076225,-20.041085,-20.0323,0.08784999999999954,0.981171,0.9812532,0.981582,0.981993,0.982404,0.9827328,0.982815,0.0008219999999999894,-
421,0.0005027652086475615,0.0,-21.753,-21.753,-21.753,-21.753,-21.753,-21.753,-21.753,0.0,0.943322,0.943322,0.943322,0.943322,0.943322,0.943322,0.943322,0.0,-
662,0.0005027652086475615,0.0,-25.7781,-25.7781,-25.7781,-25.7781,-25.7781,-25.7781,-25.7781,0.0,0.976534,0.976534,0.976534,0.976534,0.976534,0.976534,0.976534,0.0,-
572,0.0005027652086475615,0.0,-23.108,-23.108,-23.108,-23.108,-23.108,-23.108,-23.108,0.0,1.00305,1.00305,1.00305,1.00305,1.00305,1.00305,1.00305,0.0,-
459,0.0005027652086475615,0.0,-23.0526,-23.0526,-23.0526,-23.0526,-23.0526,-23.0526,-23.0526,0.0,0.971815,0.971815,0.971815,0.971815,0.971815,0.971815,0.971815,0.0,-
598,0.0005027652086475615,0.0,-22.8895,-22.8895,-22.8895,-22.8895,-22.8895,-22.8895,-22.8895,0.0,0.991123,0.991123,0.991123,0.991123,0.991123,0.991123,0.991123,0.0,-
661,0.0005027652086475615,0.0,-20.9653,-20.9653,-20.9653,-20.9653,-20.9653,-20.9653,-20.9653,0.0,0.987657,0.987657,0.987657,0.987657,0.987657,0.987657,0.987657,0.0,-
644,0.0005027652086475615,0.0,-21.4458,-21.4458,-21.4458,-21.4458,-21.4458,-21.4458,-21.4458,0.0,0.97072,0.97072,0.97072,0.97072,0.97072,0.97072,0.97072,0.0,-
125,0.0015082956259426848,0.5220400602157133,-22.1618,-22.03894,-21.5475,-21.330299999999998,-20.91455,-20.899630000000002,-20.8959,0.5881564474412112,0.972429,0.9732423,0.9764955,0.9790543333333334,0.982367,0.983811,0.984172,0.00491116458241381,-
315,0.0005027652086475615,0.0,-19.851,-19.851,-19.851,-19.851,-19.851,-19.851,-19.851,0.0,0.966547,0.966547,0.966547,0.966547,0.966547,0.966547,0.966547,0.0,-
175,0.001005530417295123,0.4647027544570824,-22.2753,-22.176225000000002,-21.779925000000002,-21.284550000000003,-20.789175,-20.392875,-20.2938,0.9907500000000002,0.981361,0.98140275,0.98156975,0.9817785,0.98198725,0.98215425,0.982196,0.00041749999999995957,-
411,0.0005027652086475615,0.0,-20.3792,-20.3792,-20.3792,-20.3792,-20.3792,-20.3792,-20.3792,0.0,0.951637,0.951637,0.951637,0.951637,0.951637,0.951637,0.951637,0.0,-
234,0.001005530417295123,0.28102384240487455,-25.9244,-25.81404,-25.3726,-24.8208,-24.269,-23.82756,-23.7172,1.1036000000000001,0.964936,0.96525665,0.9665392500000001,0.9681425,0.96974575,0.97102835,0.971349,0.003206500000000001,-
432,0.0005027652086475615,0.0,-24.0999,-24.0999,-24.0999,-24.0999,-24.0999,-24.0999,-24.0999,0.0,1.00834,1.00834,1.00834,1.00834,1.00834,1.00834,1.00834,0.0,-
212,0.001005530417295123,0.39356200273908715,-22.4547,-22.406509999999997,-22.213749999999997,-21.9728,-21.73185,-21.53909,-21.4909,0.48189999999999955,0.939181,0.94108245,0.94868825,0.9581955,0.9677027500000001,0.97530855,0.97721,0.01901449999999999,-
392,0.0005027652086475615,0.0,-21.9898,-21.9898,-21.9898,-21.9898,-21.9898,-21.9898,-21.9898,0.0,0.990296,0.990296,0.990296,0.990296,0.990296,0.990296,0.990296,0.0,-
165,0.001005530417295123,0.3972415512002737,-22.9686,-22.924374999999998,-22.747474999999998,-22.52635,-22.305225,-22.128325,-22.0841,0.4422499999999996,0.978432,0.97885055,0.98052475,0.9826174999999999,0.98471025,0.98638445,0.986803,0.004185500000000009,-
181,0.001005530417295123,0.41022493829605167,-22.9878,-22.856815,-22.332875,-21.67795,-21.023024999999997,-20.499084999999997,-20.3681,1.3098500000000008,0.944609,0.94584515,0.95078975,0.9569705,0.96315125,0.96809585,0.969332,0.01236149999999997,-
356,0.0005027652086475615,0.0,-21.1644,-21.1644,-21.1644,-21.1644,-21.1644,-21.1644,-21.1644,0.0,0.982108,0.982108,0.982108,0.982108,0.982108,0.982108,0.982108,0.0,-
303,0.0005027652086475615,0.0,-24.2128,-24.2128,-24.2128,-24.2128,-24.2128,-24.2128,-24.2128,0.0,1.00118,1.00118,1.00118,1.00118,1.00118,1.00118,1.00118,0.0,-
511,0.0005027652086475615,0.0,-24.2491,-24.2491,-24.2491,-24.2491,-24.2491,-24.2491,-24.2491,0.0,0.979968,0.979968,0.979968,0.979968,0.979968,0.979968,0.979968,0.0,-
321,0.0005027652086475615,0.0,-22.6031,-22.6031,-22.6031,-22.6031,-22.6031,-22.6031,-22.6031,0.0,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.999857,0.0,-
198,0.001005530417295123,0.48214178412578945,-26.8513,-26.62439,-25.716749999999998,-24.5822,-23.44765,-22.54001,-22.3131,2.2691,0.98318,0.98340755,0.98431775,0.9854555,0.9865932500000001,0.9875034500000001,0.987731,0.002275499999999986,-
216,0.001005530417295123,0.43977931965930345,-22.931,-22.82556,-22.4038,-21.8766,-21.3494,-20.92764,-20.8222,1.0544000000000011,0.966709,0.966936,0.967844,0.968979,0.970114,0.971022,0.971249,0.0022699999999999942,-
162,0.001005530417295123,0.4445747968565015,-22.21,-22.16052,-21.962600000000002,-21.715200000000003,-21.4678,-21.26988,-21.2204,0.4947999999999997,0.978807,0.9789051,0.9792974999999999,0.979788,0.9802785,0.9806709,0.980769,0.0009810000000000096,-
350,0.0005027652086475615,0.0,-21.2262,-21.2262,-21.2262,-21.2262,-21.2262,-21.2262,-21.2262,0.0,0.971889,0.971889,0.971889,0.971889,0.971889,0.971889,0.971889,0.0,-
394,0.0005027652086475615,0.0,-21.7061,-21.7061,-21.7061,-21.7061,-21.7061,-21.7061,-21.7061,0.0,0.963443,0.963443,0.963443,0.963443,0.963443,0.963443,0.963443,0.0,-
543,0.0005027652086475615,0.0,-21.0636,-21.0636,-21.0636,-21.0636,-21.0636,-21.0636,-21.0636,0.0,0.983771,0.983771,0.983771,0.983771,0.983771,0.983771,0.983771,0.0,-
610,0.001005530417295123,0.58425923184833,-24.429,-24.423914999999997,-24.403575,-24.378149999999998,-24.352725,-24.332385000000002,-24.3273,0.05084999999999873,0.963861,0.9655053499999999,0.97208275,0.9803044999999999,0.9885262499999999,0.99510365,0.996748,0.0164435,-
241,0.001005530417295123,0.5350764898591611,-24.978,-24.931165,-24.743825,-24.50965,-24.275475,-24.088135,-24.0413,0.46835000000000093,0.969096,0.9701206499999999,0.97421925,0.9793425,0.98446575,0.9885643500000001,0.989589,0.010246500000000047,-
653,0.0005027652086475615,0.0,-23.0301,-23.0301,-23.0301,-23.0301,-23.0301,-23.0301,-23.0301,0.0,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.97535,0.0,-
97,0.0015082956259426848,0.6681211574401648,-23.6837,-23.605870000000003,-23.29455,-22.15393333333333,-21.389049999999997,-20.17597,-19.8727,1.6440715441312845,0.93534,0.9388746,0.953013,0.9661213333333333,0.981512,0.9901728000000001,0.992338,0.02349212828918567,-
407,0.0005027652086475615,0.0,-21.9705,-21.9705,-21.9705,-21.9705,-21.9705,-21.9705,-21.9705,0.0,0.979377,0.979377,0.979377,0.979377,0.979377,0.979377,0.979377,0.0,-
127,0.0015082956259426848,0.6278872940234232,-22.7448,-22.740550000000002,-22.723550000000003,-21.831000000000003,-21.3741,-20.31154,-20.0459,1.2623755569032018,0.970137,0.9711128,0.975016,0.9784123333333333,0.98255,0.9846739999999999,0.985205,0.006240185965889854,-
373,0.0005027652086475615,0.0,-21.0982,-21.0982,-21.0982,-21.0982,-21.0982,-21.0982,-21.0982,0.0,0.989069,0.989069,0.989069,0.989069,0.989069,0.989069,0.989069,0.0,-
243,0.001005530417295123,0.1458163228174399,-25.791,-25.781105,-25.741525,-25.692050000000002,-25.642575,-25.602995,-25.5931,0.09895000000000032,0.986434,0.98653535,0.98694075,0.9874475,0.98795425,0.98835965,0.988461,0.0010135000000000005,-
599,0.0005027652086475615,0.0,-22.1758,-22.1758,-22.1758,-22.1758,-22.1758,-22.1758,-22.1758,0.0,0.976058,0.976058,0.976058,0.976058,0.976058,0.976058,0.976058,0.0,-
443,0.0005027652086475615,0.0,-21.2793,-21.2793,-21.2793,-21.2793,-21.2793,-21.2793,-21.2793,0.0,0.960401,0.960401,0.960401,0.960401,0.960401,0.960401,0.960401,0.0,-
576,0.0005027652086475615,0.0,-20.9668,-20.9668,-20.9668,-20.9668,-20.9668,-20.9668,-20.9668,0.0,0.970579,0.970579,0.970579,0.970579,0.970579,0.970579,0.970579,0.0,-
449,0.0005027652086475615,0.0,-22.2556,-22.2556,-22.2556,-22.2556,-22.2556,-22.2556,-22.2556,0.0,0.965971,0.965971,0.965971,0.965971,0.965971,0.965971,0.965971,0.0,-
726,0.0005027652086475615,0.0,-24.1178,-24.1178,-24.1178,-24.1178,-24.1178,-24.1178,-24.1178,0.0,0.975556,0.975556,0.975556,0.975556,0.975556,0.975556,0.975556,0.0,-
640,0.0005027652086475615,0.0,-24.7405,-24.7405,-24.7405,-24.7405,-24.7405,-24.7405,-24.7405,0.0,0.962871,0.962871,0.962871,0.962871,0.962871,0.962871,0.962871,0.0,-
